stand,79,,pita,9,,middle,9.4,,,
cute,78,,sausage,9,,phone,9.4,,,
man,78,,saying,9,,salty,9.4,,,
packed,78,,show,9,,craving,9.4,,,
buy,77,,spice,9,,course,9.4,,,
loud,77,,spinach,9,,birthday,9.4,,,
mac,77,,split,9,,chili,9.4,,,
school,77,,stand,9,,frozen,9.4,,,
anyone,76,,stay,9,,between,9.4,,,
case,76,,toast,9,,waiting,9.4,,,
pad,76,,together,9,,amount,9.3,,,
salt,76,,ton,9,,grease,9.3,,,
vegan,76,,truck,9,,guys,9.3,,,
woman,76,,typical,9,,pesto,9.3,,,
available,75,,unfortunately,9,,presentation,9.3,,,
based,75,,waffle,9,,tequila,9.3,,,
birthday,75,,weird,9,,expect,9.3,,,
help,75,,world,9,,reasonable,9.3,,,
box,74,,yeah,9,,near,9.3,,,
hope,74,,addition,8,,box,9.3,,,
including,74,,apparently,8,,comfortable,9.3,,,
lemon,74,,Asian,8,,hang,9.3,,,
along,73,,awful,8,,felt,9.2,,,
bottle,73,,bathroom,8,,certainly,9.2,,,
sister,73,,birthday,8,,crepe,9.2,,,
typical,73,,bottom,8,,hit,9.2,,,
homemade,72,,box,8,,wrong,9.2,,,
idea,72,,brown,8,,avocado,9.1,,,
job,72,,choose,8,,drunk,9.1,,,
located,72,,convenient,8,,remember,9.1,,,
totally,72,,drive,8,,sister,9.1,,,
complaint,71,,duck,8,,empty,9.1,,,
morning,71,,easily,8,,yummy,9.1,,,
occasion,71,,easy,8,,already,9.1,,,
sashimi,71,,fare,8,,slightly,9.1,,,
world,71,,finish,8,,cost,9.1,,,
blue,70,,friday,8,,pricey,9.1,,,
center,70,,hill,8,,able,9.1,,,
doing,70,,honey,8,,gone,9.1,,,
forget,70,,hummus,8,,alcohol,9.0,,,
mix,70,,lobster,8,,bag,9.0,,,
sour,70,,longer,8,,basmati,9.0,,,
wow,70,,low,8,,bone,9.0,,,
chance,69,,market,8,,brisket,9.0,,,
dark,69,,mayo,8,,brother,9.0,,,
giving,69,,milk,8,,cardboard,9.0,,,
unfortunately,68,,moved,8,,care,9.0,,,
heart,67,,note,8,,cheesesteak,9.0,,,
taking,67,,noticed,8,,chutney,9.0,,,
ton,67,,number,8,,dj,9.0,,,
tortilla,67,,others,8,,dry,9.0,,,
drive,66,,panini,8,,eric,9.0,,,
general,66,,pleasant,8,,espresso,9.0,,,
plain,66,,rib,8,,event,9.0,,,
weird,66,,sad,8,,ew,9.0,,,
apparently,65,,seafood,8,,gyoza,9.0,,,
pho,65,,sister,8,,hash,9.0,,,
poor,65,,south,8,,interesting,9.0,,,
stay,65,,stuffed,8,,jack,9.0,,,
avocado,64,,talk,8,,light,9.0,,,
avoid,64,,tap,8,,marsala,9.0,,,
choose,64,,totally,8,,mole,9.0,,,
drunk,64,,window,8,,office,9.0,,,
fairly,64,,true,8,,orlando,9.0,,,
mouth,64,,above,7,,patty,9.0,,,
saying,64,,American,7,,pear,9.0,,,
window,64,,avocado,7,,perhaps,9.0,,,
gotten,63,,barely,7,,run,9.0,,,
drinking,62,,bartender,7,,saag,9.0,,,
pitcher,62,,basically,7,,saw,9.0,,,
simply,62,,boy,7,,scallion,9.0,,,
tempura,62,,broth,7,,smoking,9.0,,,
addition,61,,bun,7,,soda,9.0,,,
mayo,61,,burrito,7,,spanish,9.0,,,
naan,61,,cash,7,,speculoos,9.0,,,
pool,61,,cheaper,7,,Szechuan,9.0,,,
stuffed,61,,coupon,7,,Texmex,9.0,,,
entire,60,,credit,7,,totally,9.0,,,
medium,60,,cuisine,7,,wednesday,9.0,,,
oyster,60,,curry,7,,wish,9.0,,,
pancake,60,,daily,7,,business,9.0,,,
compared,59,,dark,7,,quickly,8.9,,,
coupon,59,,delivery,7,,type,8.9,,,
duck,59,,dip,7,,seated,8.9,,,
hate,59,,drinking,7,,exactly,8.9,,,
kept,59,,drunk,7,,impressed,8.9,,,
lady,59,,excited,7,,started,8.9,,,
margarita,59,,expected,7,,floor,8.9,,,
number,59,,fair,7,,hungry,8.9,,,
bathroom,58,,fruit,7,,show,8.9,,,
lobster,58,,garden,7,,etc,8.9,,,
reasonably,58,,general,7,,cup,8.9,,,
yeah,58,,gyro,7,,drinking,8.9,,,
awful,57,,honestly,7,,simply,8.9,,,
bottom,57,,ithaca,7,,until,8.9,,,
bubble,57,,juice,7,,booth,8.8,,,
expected,57,,kept,7,,mediocre,8.8,,,
helpful,57,,kinda,7,,sound,8.8,,,
mango,57,,knew,7,,weekend,8.8,,,
milk,57,,lamb,7,,yelp,8.8,,,
moved,57,,limited,7,,park,8.8,,,
calzone,56,,loud,7,,scallop,8.8,,,
opinion,56,,machine,7,,building,8.8,,,
cash,55,,mango,7,,stand,8.8,,,
fare,55,,medium,7,,guess,8.8,,,
limited,55,,mix,7,,combo,8.8,,,
longer,55,,offered,7,,dance,8.8,,,
low,55,,offering,7,,express,8.8,,,
offering,55,,outdoor,7,,heard,8.8,,,
opening,55,,particularly,7,,hotel,8.8,,,
paid,55,,paying,7,,monday,8.8,,,
alcohol,54,,please,7,,scene,8.8,,,
bun,54,,prefer,7,,spring,8.8,,,
dip,54,,quiet,7,,dollar,8.7,,,
honey,54,,rare,7,,mind,8.7,,,
knew,54,,rating,7,,plenty,8.7,,,
prefer,54,,section,7,,month,8.7,,,
rare,54,,simply,7,,ready,8.7,,,
sorry,54,,sized,7,,oil,8.7,,,
anywhere,53,,sorry,7,,packed,8.7,,,
basically,53,,spend,7,,simple,8.7,,,
booth,53,,square,7,,soy,8.7,,,
cart,53,,teriyaki,7,,taken,8.7,,,
easily,53,,thick,7,,today,8.7,,,
easy,53,,treat,7,,early,8.6,,,
eye,53,,university,7,,itself,8.6,,,
outdoor,53,,unless,7,,money,8.6,,,
oven,53,,USC,7,,past,8.6,,,
sad,53,,value,7,,sat,8.6,,,
sound,53,,vegan,7,,buck,8.6,,,
split,53,,whats,7,,mediterranean,8.6,,,
unless,53,,word,7,,perfectly,8.6,,,
worse,53,,worse,7,,medium,8.6,,,
added,52,,yogurt,7,,healthy,8.5,,,
bagel,52,,afternoon,6,,set,8.5,,,
credit,52,,ahead,6,,opened,8.5,,,
garden,52,,alcohol,6,,loved,8.5,,,
oil,52,,apple,6,,water,8.5,,,
please,52,,appreciate,6,,attentive,8.5,,,
taken,52,,artichoke,6,,cheesecake,8.5,,,
USC,52,,basic,6,,edamame,8.5,,,
sport,51,,beat,6,,parm,8.5,,,
whats,51,,beautiful,6,,parmesan,8.5,,,
wheat,51,,blue,6,,pudding,8.5,,,
yogurt,51,,booth,6,,shake,8.5,,,
American,50,,bottle,6,,short,8.5,,,
barely,50,,bud,6,,walked,8.5,,,
California,50,,calamari,6,,wed,8.5,,,
chair,50,,car,6,,second,8.5,,,
finish,50,,chair,6,,liked,8.5,,,
hill,50,,class,6,,boyfriend,8.5,,,
broth,49,,club,6,,filling,8.5,,,
buffalo,49,,coke,6,,charge,8.5,,,
convenient,49,,diner,6,,baked,8.4,,,
cooky,49,,double,6,,coupon,8.4,,,
daily,49,,fancy,6,,kept,8.4,,,
filled,49,,fat,6,,making,8.4,,,
hear,49,,filled,6,,draft,8.4,,,
Mcdonalds,49,,fix,6,,ham,8.4,,,
noticed,49,,foot,6,,pastry,8.4,,,
true,49,,gross,6,,crispy,8.4,,,
appreciate,48,,happened,6,,tip,8.4,,,
boy,48,,hell,6,,waited,8.4,,,
excited,48,,hookah,6,,add,8.3,,,
fair,48,,lack,6,,available,8.3,,,
meatball,48,,level,6,,belly,8.3,,,
orange,48,,lived,6,,chair,8.3,,,
play,48,,mac,6,,chill,8.3,,,
return,48,,mention,6,,eel,8.3,,,
university,48,,mentioned,6,,likely,8.3,,,
above,47,,mistake,6,,nicely,8.3,,,
bud,47,,oil,6,,prepared,8.3,,,
ithaca,47,,olive,6,,round,8.3,,,
phone,47,,orange,6,,wasabi,8.3,,,
somewhere,47,,oyster,6,,worst,8.3,,,
afternoon,46,,personally,6,,pick,8.3,,,
brown,46,,pho,6,,neighborhood,8.3,,,
crepe,46,,pitcher,6,,four,8.3,,,
cuisine,46,,plan,6,,problem,8.3,,,
juice,46,,possible,6,,drive,8.3,,,
mozzarella,46,,prices,6,,seriously,8.2,,,
note,46,,pub,6,,WiFi,8.2,,,
quiet,46,,received,6,,basil,8.2,,,
south,46,,refill,6,,evening,8.2,,,
square,46,,return,6,,believe,8.2,,,
thick,46,,sake,6,,filled,8.2,,,
apple,45,,salsa,6,,seen,8.2,,,
basic,45,,smoked,6,,husband,8.2,,,
fatburger,45,,soggy,6,,expected,8.1,,,
foot,45,,somewhere,6,,mango,8.1,,,
kinda,45,,sound,6,,apparently,8.1,,,
martini,45,,sub,6,,along,8.1,,,
mistake,45,,summer,6,,typical,8.1,,,
paying,45,,taken,6,,establishment,8.1,,,
section,45,,texture,6,,shot,8.1,,,
understand,45,,Thai,6,,overpriced,8.1,,,
eggplant,44,,thin,6,,tiny,8.1,,,
masala,44,,turn,6,,turned,8.1,,,
scallop,44,,TV,6,,sort,8.1,,,
artichoke,43,,understand,6,,walking,8.1,,,
calamari,43,,unique,6,,appreciate,8.0,,,
class,43,,visiting,6,,asparagus,8.0,,,
fruit,43,,west,6,,badbad,8.0,,,
johns,43,,Amherst,5,,breadstick,8.0,,,
mediterranean,43,,bagel,5,,breast,8.0,,,
particularly,43,,book,5,,brew,8.0,,,
plan,43,,buffalo,5,,Cambridge,8.0,,,
spend,43,,bunch,5,,carnitas,8.0,,,
draft,42,,carrot,5,,catch,8.0,,,
ham,42,,cashier,5,,choose,8.0,,,
honestly,42,,checked,5,,closed,8.0,,,
machine,42,,chose,5,,conversation,8.0,,,
market,42,,classic,5,,croissant,8.0,,,
n,42,,combination,5,,deliver,8.0,,,
offered,42,,consistently,5,,delivered,8.0,,,
pastry,42,,conversation,5,,domino,8.0,,,
treat,42,,cooky,5,,downstairs,8.0,,,
udon,42,,coworkers,5,,earlier,8.0,,,
unique,42,,cozy,5,,edible,8.0,,,
value,42,,crepe,5,,ended,8.0,,,
west,42,,crunchy,5,,fajitas,8.0,,,
beautiful,41,,crust,5,,filet,8.0,,,
cheaper,41,,cucumber,5,,flat,8.0,,,
nacho,41,,cupcake,5,,graduation,8.0,,,
pepperoni,41,,damn,5,,grande,8.0,,,
sized,41,,deli,5,,hibachi,8.0,,,
texture,41,,deliver,5,,hidden,8.0,,,
WiFi,41,,desert,5,,homemade,8.0,,,
car,40,,dirty,5,,host,8.0,,,
coke,40,,disappointing,5,,iced,8.0,,,
conversation,40,,draft,5,,job,8.0,,,
deliver,40,,efficient,5,,kim,8.0,,,
happened,40,,falafel,5,,korma,8.0,,,
product,40,,fill,5,,literally,8.0,,,
received,40,,finished,5,,loco,8.0,,,
smoked,40,,forward,5,,lounge,8.0,,,
soggy,40,,funny,5,,macaroni,8.0,,,
ahead,39,,glad,5,,maki,8.0,,,
ale,39,,gourmet,5,,mike,8.0,,,
cafeteria,39,,greek,5,,modern,8.0,,,
cozy,39,,ham,5,,napkin,8.0,,,
cupcake,39,,hear,5,,orange,8.0,,,
dough,39,,hey,5,,panera,8.0,,,
gross,39,,horrible,5,,phad thai,8.0,,,
lived,39,,hostess,5,,pint,8.0,,,
met,39,,immediately,5,,pocket,8.0,,,
move,39,,indian,5,,pod,8.0,,,
pulled,39,,lots,5,,process,8.0,,,
refill,39,,lovely,5,,product,8.0,,,
reservation,39,,mall,5,,ranch,8.0,,,
summer,39,,mashed,5,,recipe,8.0,,,
tuesday,39,,matter,5,,relaxed,8.0,,,
word,39,,mediterranean,5,,return,8.0,,,
bakery,38,,meet,5,,sell,8.0,,,
fancy,38,,met,5,,sesame,8.0,,,
hostess,38,,mexican,5,,shared,8.0,,,
lack,38,,mom,5,,sourdough,8.0,,,
muffin,38,,move,5,,spread,8.0,,,
pickle,38,,mussel,5,,stale,8.0,,,
rating,38,,n,5,,station,8.0,,,
watching,38,,nearby,5,,tamale,8.0,,,
comfortable,37,,nearly,5,,taqueria,8.0,,,
hang,37,,odd,5,,thank,8.0,,,
hell,37,,opening,5,,vindaloo,8.0,,,
Irish,37,,otherwise,5,,wide,8.0,,,
level,37,,pastry,5,,window,8.0,,,
mention,37,,patron,5,,bland,7.9,,,
mentioned,37,,peanut,5,,grill,7.9,,,
nearby,37,,phone,5,,butter,7.9,,,
otherwise,37,,platter,5,,occasion,7.9,,,
patron,37,,pool,5,,world,7.9,,,
peanut,37,,product,5,,dressing,7.9,,,
possible,37,,pulled,5,,extremely,7.9,,,
risotto,37,,raw,5,,cash,7.9,,,
specialty,37,,risotto,5,,limited,7.9,,,
double,36,,roasted,5,,offering,7.9,,,
event,36,,rush,5,,leave,7.8,,,
fix,36,,scallop,5,,bud,7.8,,,
gourmet,36,,seasoned,5,,city,7.8,,,
matter,36,,share,5,,corner,7.8,,,
miso,36,,slider,5,,somewhere,7.8,,,
patty,36,,smell,5,,absolutely,7.8,,,
perhaps,36,,somewhat,5,,cozy,7.8,,,
somewhat,36,,specialty,5,,cupcake,7.8,,,
turn,36,,stout,5,,cute,7.8,,,
upon,36,,strawberry,5,,met,7.8,,,
chicago,35,,stuck,5,,move,7.8,,,
corn,35,,supposed,5,,pulled,7.8,,,
dance,35,,tend,5,,tuesday,7.8,,,
express,35,,Troy,5,,center,7.8,,,
fat,35,,tuesday,5,,forget,7.8,,,
hotel,35,,upon,5,,expecting,7.8,,,
monday,35,,watching,5,,miss,7.7,,,
philly,35,,wheat,5,,bun,7.7,,,
raw,35,,WiFi,5,,dip,7.7,,,
roasted,35,,actual,4,,knew,7.7,,,
scene,35,,age,4,,prefer,7.7,,,
spring,35,,ale,4,,rare,7.7,,,
stuck,35,,art,4,,sorry,7.7,,,
band,34,,attention,4,,buy,7.7,,,
bell,34,,attitude,4,,school,7.7,,,
bulgogi,34,,bakery,4,,afternoon,7.7,,,
disappointing,34,,biscuit,4,,chance,7.7,,,
dive,34,,bistro,4,,cider,7.7,,,
eastern,34,,block,4,,creative,7.7,,,
finished,34,,brew,4,,higher,7.7,,,
fridays,34,,brick,4,,living,7.7,,,
horrible,34,,bubble,4,,pot,7.7,,,
latte,34,,cart,4,,under,7.7,,,
lovely,34,,cheesy,4,,vibe,7.7,,,
mashed,34,,chipotle,4,,feeling,7.6,,,
personally,34,,cocktail,4,,anyway,7.6,,,
prices,34,,comfortable,4,,addition,7.6,,,
pudding,34,,consider,4,,mayo,7.6,,,
rush,34,,crazy,4,,stuffed,7.6,,,
shake,34,,creamy,4,,card,7.6,,,
share,34,,dance,4,,hostess,7.6,,,
visiting,34,,daughter,4,,salt,7.6,,,
beat,33,,deep,4,,watching,7.6,,,
crunchy,33,,delivered,4,,woman,7.6,,,
cucumber,33,,despite,4,,basically,7.6,,,
desert,33,,dipping,4,,outdoor,7.6,,,
fill,33,,due,4,,unless,7.6,,,
funny,33,,east,4,,worse,7.6,,,
hey,33,,event,4,,soon,7.6,,,
meet,33,,expecting,4,,unfortunately,7.6,,,
mussel,33,,express,4,,seat,7.5,,,
odd,33,,face,4,,apple,7.5,,,
platter,33,,forgot,4,,basic,7.5,,,
strong,33,,frequent,4,,brownie,7.5,,,
Troy,33,,ginger,4,,cheesy,7.5,,,
brew,32,,girlfriend,4,,entrance,7.5,,,
bunch,32,,grocery,4,,foot,7.5,,,
checked,32,,hang,4,,fountain,7.5,,,
delivered,32,,hotel,4,,hawaiian,7.5,,,
lots,32,,important,4,,hoagie,7.5,,,
lounge,32,,incredibly,4,,mistake,7.5,,,
nearly,32,,issue,4,,omelette,7.5,,,
pint,32,,japanese,4,,potential,7.5,,,
ranch,32,,lighting,4,,register,7.5,,,
relaxed,32,,lounge,4,,ten,7.5,,,
seasoned,32,,lucky,4,,understand,7.5,,,
slider,32,,margarita,4,,yum,7.5,,,
stout,32,,martini,4,,heart,7.4,,,
strawberry,32,,min,4,,ton,7.4,,,
alone,31,,mint,4,,credit,7.4,,,
Amherst,31,,monday,4,,garden,7.4,,,
book,31,,muffin,4,,please,7.4,,,
classic,31,,mustard,4,,USC,7.4,,,
combination,31,,none,4,,including,7.4,,,
consistently,31,,normally,4,,lemon,7.4,,,
expecting,31,,original,4,,nearby,7.4,,,
forward,31,,oven,4,,otherwise,7.4,,,
immediately,31,,pancake,4,,patron,7.4,,,
smoke,31,,partner,4,,peanut,7.4,,,
cashier,30,,pas,4,,risotto,7.4,,,
cheesy,30,,patty,4,,specialty,7.4,,,
clam,30,,perhaps,4,,sign,7.4,,,
damn,30,,picked,4,,duck,7.4,,,
kabob,30,,pickle,4,,number,7.4,,,
mom,30,,pint,4,,considering,7.4,,,
register,30,,play,4,,interior,7.4,,,
roast,30,,pleasantly,4,,trip,7.4,,,
spaghetti,30,,popular,4,,bought,7.3,,,
study,30,,positive,4,,chewy,7.3,,,
ten,30,,princeton,4,,cookie,7.3,,,
wiener,30,,professional,4,,girl,7.3,,,
wok,30,,providence,4,,hamburger,7.3,,,
attitude,29,,pudding,4,,hold,7.3,,,
bibimbap,29,,ramen,4,,obviously,7.3,,,
biscuit,29,,ranch,4,,placed,7.3,,,
broccoli,29,,register,4,,recently,7.3,,,
carrot,29,,relaxed,4,,weird,7.3,,,
cover,29,,relish,4,,soft,7.3,,,
dipping,29,,reservation,4,,yogurt,7.3,,,
glad,29,,ridiculous,4,,head,7.3,,,
mall,29,,ring,4,,needed,7.3,,,
marinara,29,,rock,4,,wall,7.3,,,
smell,29,,running,4,,attitude,7.3,,,
supposed,29,,sangria,4,,bathroom,7.3,,,
age,28,,scene,4,,biscuit,7.3,,,
boba,28,,sent,4,,dipping,7.3,,,
brick,28,,serf,4,,lobster,7.3,,,
dirty,28,,serious,4,,tender,7.3,,,
efficient,28,,setting,4,,twice,7.2,,,
grease,28,,shake,4,,stay,7.2,,,
guys,28,,single,4,,gourmet,7.2,,,
issue,28,,sour,4,,matter,7.2,,,
pesto,28,,southern,4,,somewhat,7.2,,,
presentation,28,,spring,4,,upon,7.2,,,
southern,28,,story,4,,artichoke,7.2,,,
tequila,28,,strange,4,,calamari,7.2,,,
york,28,,subway,4,,class,7.2,,,
art,27,,suck,4,,plan,7.2,,,
bag,27,,sugar,4,,American,7.1,,,
cheesesteak,27,,tart,4,,barely,7.1,,,
chose,27,,tempura,4,,awful,7.1,,,
deep,27,,ten,4,,bottom,7.1,,,
dumpling,27,,thanks,4,,milk,7.1,,,
guacamole,27,,tonight,4,,moved,7.1,,,
lucky,27,,topped,4,,fairly,7.1,,,
office,27,,tortilla,4,,saying,7.1,,,
rock,27,,total,4,,complaint,7.1,,,
speculoos,27,,traditional,4,,morning,7.1,,,
thanks,27,,twenty,4,,man,7.1,,,
total,27,,view,4,,rest,7.1,,,
attention,26,,village,4,,solid,7.1,,,
damores,26,,whenever,4,,age,7.0,,,
east,26,,york,4,,Baja,7.0,,,
kimchi,26,,admit,3,,balsamic,7.0,,,
positive,26,,agree,3,,barbacoa,7.0,,,
princeton,26,,air,3,,bento,7.0,,,
professional,26,,alone,3,,bisque,7.0,,,
relish,26,,aside,3,,boat,7.0,,,
single,26,,baby,3,,bomb,7.0,,,
soy,26,,bag,3,,bop,7.0,,,
strange,26,,band,3,,border,7.0,,,
tart,26,,belly,3,,bouncer,7.0,,,
tend,26,,below,3,,brick,7.0,,,
Wendy's,26,,belt,3,,broth,7.0,,,
belly,25,,bet,3,,calling,7.0,,,
bistro,25,,bigger,3,,calorie,7.0,,,
chill,25,,bought,3,,carry,7.0,,,
coworkers,25,,braised,3,,ceiling,7.0,,,
eel,25,,broccoli,3,,cent,7.0,,,
grocery,25,,cafeteria,3,,cheeseburger,7.0,,,
incredibly,25,,California,3,,chickfila,7.0,,,
likely,25,,calzone,3,,classy,7.0,,,
mustard,25,,casual,3,,cooking,7.0,,,
nicely,25,,cat,3,,cornbread,7.0,,,
original,25,,cent,3,,cosmic,7.0,,,
picked,25,,cheeseburger,3,,court,7.0,,,
ring,25,,cheesesteak,3,,crisp,7.0,,,
round,25,,chewy,3,,crushed,7.0,,,
serf,25,,child,3,,daily,7.0,,,
tikka,25,,chill,3,,dancing,7.0,,,
wasabi,25,,cider,3,,daphnes,7.0,,,
consider,24,,clam,3,,delish,7.0,,,
crazy,24,,clearly,3,,delivers,7.0,,,
earlier,24,,coal,3,,diet,7.0,,,
enzos,24,,coconut,3,,doing,7.0,,,
flat,24,,comment,3,,dozen,7.0,,,
ginger,24,,companion,3,,driver,7.0,,,
host,24,,company,3,,dude,7.0,,,
iced,24,,cookie,3,,fajita,7.0,,,
lighting,24,,corn,3,,fall,7.0,,,
mint,24,,cover,3,,forever,7.0,,,
normally,24,,covered,3,,fries,7.0,,,
online,24,,cranberry,3,,future,7.0,,,
partner,24,,creative,3,,gallo,7.0,,,
pas,24,,crisp,3,,gotten,7.0,,,
providence,24,,dive,3,,gravy,7.0,,,
sangria,24,,dozen,3,,halal,7.0,,,
shared,24,,dressed,3,,hangout,7.0,,,
station,24,,earlier,3,,issue,7.0,,,
suck,24,,eastern,3,,jacobs,7.0,,,
sugar,24,,eel,3,,john,7.0,,,
traditional,24,,eggplant,3,,jukebox,7.0,,,
village,24,,evil,3,,kebab,7.0,,,
whenever,24,,fabulous,3,,ketchup,7.0,,,
actual,23,,fatburger,3,,lasagna,7.0,,,
ayce,23,,figure,3,,leftover,7.0,,,
cider,23,,flat,3,,lengua,7.0,,,
creative,23,,fridays,3,,lost,7.0,,,
forgot,23,,further,3,,lover,7.0,,,
higher,23,,giant,3,,midtown,7.0,,,
hut,23,,gluten,3,,mild,7.0,,,
important,23,,goodness,3,,milkshake,7.0,,,
living,23,,goto,3,,mushy,7.0,,,
mein,23,,gotta,3,,nasty,7.0,,,
panda,23,,gravy,3,,news,7.0,,,
papa,23,,grease,3,,nugget,7.0,,,
pizzeria,23,,grit,3,,pakarang,7.0,,,
popular,23,,guest,3,,particular,7.0,,,
pot,23,,guinness,3,,pastrami,7.0,,,
ridiculous,23,,guys,3,,Pepsi,7.0,,,
running,23,,hamburger,3,,personal,7.0,,,
setting,23,,handle,3,,pico,7.0,,,
upstairs,23,,happen,3,,poutine,7.0,,,
vibe,23,,helped,3,,provide,7.0,,,
block,22,,herb,3,,raw,7.0,,,
bought,22,,higher,3,,recent,7.0,,,
chewy,22,,hip,3,,roasted,7.0,,,
cookie,22,,hold,3,,rude,7.0,,,
daughter,22,,host,3,,sandwiches,7.0,,,
face,22,,iced,3,,seasonal,7.0,,,
frequent,22,,imagine,3,,shabu,7.0,,,
girlfriend,22,,included,3,,Shalimar,7.0,,,
hamburger,22,,Irish,3,,Shanghai,7.0,,,
hold,22,,jacobs,3,,southern,7.0,,,
jimmy,22,,jalapeno,3,,sprout,7.0,,,
min,22,,jerk,3,,step,7.0,,,
obviously,22,,kabob,3,,stone,7.0,,,
placed,22,,king,3,,stuck,7.0,,,
ravioli,22,,lafayette,3,,Tokyo,7.0,,,
sent,22,,latte,3,,unique,7.0,,,
serious,22,,lentil,3,,unlike,7.0,,,
story,22,,liege,3,,upscale,7.0,,,
twenty,22,,likely,3,,valet,7.0,,,
cent,21,,lime,3,,verde,7.0,,,
cheeseburger,21,,living,3,,verts,7.0,,,
crisp,21,,loaded,3,,Vietnamese,7.0,,,
despite,21,,mainly,3,,walts,7.0,,,
dozen,21,,meatball,3,,west,7.0,,,
due,21,,meh,3,,wow,7.0,,,
gravy,21,,melted,3,,yellow,7.0,,,
jacobs,21,,mess,3,,york,7.0,,,
midtown,21,,midtown,3,,ziti,7.0,,,
none,21,,minimum,3,,generous,6.9,,,
ny,21,,miso,3,,anyone,6.9,,,
omelet,21,,moment,3,,case,6.9,,,
paneer,21,,mood,3,,giving,6.9,,,
personal,21,,mozzarella,3,,fare,6.9,,,
pleasantly,21,,murphys,3,,longer,6.9,,,
rude,21,,nacho,3,,low,6.9,,,
step,21,,nicely,3,,boy,6.9,,,
topped,21,,obviously,3,,excited,6.9,,,
admit,20,,office,3,,fair,6.9,,,
agree,20,,overly,3,,university,6.9,,,
Americanized,20,,owned,3,,beautiful,6.8,,,
creamy,20,,pad,3,,generally,6.8,,,
desi,20,,paired,3,,texture,6.8,,,
dominos,20,,paper,3,,based,6.8,,,
grit,20,,personal,3,,help,6.8,,,
hall,20,,pesto,3,,disappointing,6.8,,,
jalapeno,20,,philly,3,,finished,6.8,,,
jerk,20,,Pittsburgh,3,,horrible,6.8,,,
pour,20,,placed,3,,lovely,6.8,,,
showed,20,,playing,3,,mashed,6.8,,,
snack,20,,pleased,3,,rush,6.8,,,
spent,20,,possibly,3,,share,6.8,,,
standing,20,,pot,3,,art,6.8,,,
tonight,20,,presentation,3,,deep,6.8,,,
tsos,20,,pumpkin,3,,honey,6.8,,,
valerie,20,,purdue,3,,lucky,6.8,,,
view,20,,ran,3,,rock,6.8,,,
worker,20,,range,3,,thanks,6.8,,,
asada,19,,relax,3,,total,6.8,,,
bet,19,,roast,3,,hope,6.7,,,
carne,19,,round,3,,above,6.7,,,
casual,19,,rude,3,,ithaca,6.7,,,
helped,19,,rum,3,,taking,6.7,,,
imagine,19,,sample,3,,life,6.7,,,
included,19,,sashimi,3,,admit,6.7,,,
king,19,,seeing,3,,agree,6.7,,,
moment,19,,shared,3,,car,6.7,,,
owned,19,,shepherds,3,,coke,6.7,,,
range,19,,showed,3,,cook,6.7,,,
similar,19,,similar,3,,entire,6.7,,,
somehow,19,,sliced,3,,except,6.7,,,
state,19,,smaller,3,,grit,6.7,,,
strip,19,,smoke,3,,happened,6.7,,,
tzatziki,19,,somehow,3,,jalapeno,6.7,,,
belt,18,,soy,3,,jerk,6.7,,,
brisket,18,,speculoos,3,,received,6.7,,,
brother,18,,spent,3,,showed,6.7,,,
child,18,,spirit,3,,smoked,6.7,,,
companion,18,,sport,3,,soggy,6.7,,,
company,18,,standing,3,,spent,6.7,,,
covered,18,,state,3,,standing,6.7,,,
cranberry,18,,station,3,,worker,6.7,,,
dj,18,,step,3,,easily,6.6,,,
eric,18,,stew,3,,easy,6.6,,,
espresso,18,,strip,3,,sad,6.6,,,
fabulous,18,,strong,3,,crunchy,6.6,,,
goodness,18,,study,3,,cucumber,6.6,,,
goto,18,,suggest,3,,desert,6.6,,,
gotta,18,,tequila,3,,fill,6.6,,,
hash,18,,tired,3,,funny,6.6,,,
hip,18,,truly,3,,hey,6.6,,,
jack,18,,tzatziki,3,,meet,6.6,,,
meh,18,,udon,3,,mussel,6.6,,,
paired,18,,using,3,,odd,6.6,,,
paper,18,,usual,3,,plain,6.6,,,
playing,18,,vibe,3,,platter,6.6,,,
possibly,18,,wasabi,3,,Troy,6.6,,,
Quiznos,18,,waterloo,3,,cuisine,6.6,,,
sample,18,,Westwood,3,,juice,6.6,,,
shepherds,18,,wiener,3,,quiet,6.6,,,
sliced,18,,Williams,3,,square,6.6,,,
smaller,18,,worker,3,,thick,6.6,,,
smoking,18,,adventurous,2,,hate,6.6,,,
stew,18,,against,2,,lady,6.6,,,
suggest,18,,albacore,2,,idea,6.5,,,
usual,18,,alright,2,,located,6.5,,,
waterloo,18,,alternative,2,,ahead,6.5,,,
wednesday,18,,annoying,2,,alright,6.5,,,
air,17,,asparagus,2,,attention,6.5,,,
below,17,,Austin,2,,Austin,6.5,,,
braised,17,,ayce,2,,baklava,6.5,,,
cheesecake,17,,baklava,2,,benedict,6.5,,,
clearly,17,,base,2,,branch,6.5,,,
coal,17,,batter,2,,break,6.5,,,
coconut,17,,bell,2,,concept,6.5,,,
comment,17,,benedict,2,,Denny's,6.5,,,
edamame,17,,bento,2,,die,6.5,,,
figure,17,,bibimbap,2,,drinks,6.5,,,
further,17,,bisque,2,,east,6.5,,,
gluten,17,,blend,2,,fastfood,6.5,,,
lafayette,17,,blow,2,,fire,6.5,,,
lo,17,,boba,2,,form,6.5,,,
mess,17,,bomb,2,,fusion,6.5,,,
